".y.","group1","group2","effsize","node","tract","n1","n2","conf.low","conf.high","magnitude"
"pre","0","1",0.316388323020783,67,"Left_Arcuate",27,56,-0.18,0.88,"small"
"pre","0","1",0.350980824972474,67,"Left_IFOF",27,56,-0.13,0.81,"small"
"pre","0","1",0.309002719380917,67,"Left_ILF",27,56,-0.13,0.74,"small"
"pre","0","1",-0.107864576874684,67,"Left_SLF",27,56,-0.57,0.35,"negligible"
"pre","0","1",0.361538067262079,67,"Right_Arcuate",27,56,-0.14,0.98,"small"
"pre","0","1",0.474157327537627,67,"Right_IFOF",27,56,0.01,0.99,"small"
"pre","0","1",0.0580203931234922,67,"Right_ILF",27,56,-0.37,0.55,"negligible"
"pre","0","1",0.142905552611193,67,"Right_SLF",27,56,-0.36,0.62,"negligible"
"pre","0","1",0.341087196823332,68,"Left_Arcuate",27,56,-0.15,0.93,"small"
"pre","0","1",0.418459951237986,68,"Left_IFOF",27,56,-0.07,0.88,"small"
"pre","0","1",0.307831337217333,68,"Left_ILF",27,56,-0.14,0.78,"small"
"pre","0","1",-0.0736519846104302,68,"Left_SLF",27,56,-0.54,0.41,"negligible"
"pre","0","1",0.44184657863555,68,"Right_Arcuate",27,56,-0.11,1.06,"small"
"pre","0","1",0.281445050514186,68,"Right_IFOF",27,56,-0.2,0.81,"small"
"pre","0","1",0.0417280233232906,68,"Right_ILF",27,56,-0.41,0.54,"negligible"
"pre","0","1",0.220689589877041,68,"Right_SLF",27,56,-0.25,0.7,"small"
"pre","0","1",0.344865784118367,69,"Left_Arcuate",27,56,-0.16,0.96,"small"
"pre","0","1",0.514148164430356,69,"Left_IFOF",27,56,0.04,0.99,"moderate"
"pre","0","1",0.289845346157388,69,"Left_ILF",27,56,-0.18,0.74,"small"
"pre","0","1",-0.0375544020552648,69,"Left_SLF",27,56,-0.54,0.45,"negligible"
"pre","0","1",0.4985498151865,69,"Right_Arcuate",27,56,-0.07,1.1,"small"
"pre","0","1",0.149359316799268,69,"Right_IFOF",27,56,-0.31,0.66,"negligible"
"pre","0","1",-0.00737125339028505,69,"Right_ILF",27,56,-0.49,0.47,"negligible"
"pre","0","1",0.334305404382847,69,"Right_SLF",27,56,-0.1,0.81,"small"
"pre","0","1",0.317381580946748,70,"Left_Arcuate",27,56,-0.15,0.86,"small"
"pre","0","1",0.607098923197857,70,"Left_IFOF",27,56,0.14,1.15,"moderate"
"pre","0","1",0.298072078690754,70,"Left_ILF",27,56,-0.12,0.76,"small"
"pre","0","1",-0.0302239083645804,70,"Left_SLF",27,56,-0.54,0.47,"negligible"
"pre","0","1",0.507804257212925,70,"Right_Arcuate",27,56,0.02,1.15,"moderate"
"pre","0","1",0.104627676808257,70,"Right_IFOF",27,56,-0.4,0.65,"negligible"
"pre","0","1",-0.085393806867357,70,"Right_ILF",27,56,-0.52,0.36,"negligible"
"pre","0","1",0.453578928033445,70,"Right_SLF",27,56,-0.03,0.89,"small"
"pre","0","1",0.271445143914908,71,"Left_Arcuate",27,56,-0.24,0.79,"small"
"pre","0","1",0.621120352720608,71,"Left_IFOF",27,56,0.12,1.18,"moderate"
"pre","0","1",0.313354029013438,71,"Left_ILF",27,56,-0.16,0.76,"small"
"pre","0","1",-0.02349623289934,71,"Left_SLF",27,56,-0.56,0.48,"negligible"
"pre","0","1",0.453901272782501,71,"Right_Arcuate",27,56,-0.06,1.08,"small"
"pre","0","1",0.174132323495591,71,"Right_IFOF",27,56,-0.32,0.7,"negligible"
"pre","0","1",-0.12717957436596,71,"Right_ILF",27,56,-0.59,0.33,"negligible"
"pre","0","1",0.51292269747732,71,"Right_SLF",27,56,0.02,0.97,"moderate"
"pre","0","1",0.226517532018366,72,"Left_Arcuate",27,56,-0.28,0.74,"small"
"pre","0","1",0.597380433848292,72,"Left_IFOF",27,56,0.17,1.1,"moderate"
"pre","0","1",0.336452701040258,72,"Left_ILF",27,56,-0.12,0.82,"small"
"pre","0","1",-0.0192186308849517,72,"Left_SLF",27,56,-0.53,0.47,"negligible"
"pre","0","1",0.442060776158929,72,"Right_Arcuate",27,56,-0.1,1.13,"small"
"pre","0","1",0.310639911093731,72,"Right_IFOF",27,56,-0.17,0.83,"small"
"pre","0","1",-0.149543333193563,72,"Right_ILF",27,56,-0.62,0.34,"negligible"
"pre","0","1",0.490973382531878,72,"Right_SLF",27,56,0.03,0.96,"small"
"pre","0","1",0.219750812630823,73,"Left_Arcuate",27,56,-0.25,0.76,"small"
"pre","0","1",0.590008187327965,73,"Left_IFOF",27,56,0.13,1.03,"moderate"
"pre","0","1",0.34749006181887,73,"Left_ILF",27,56,-0.12,0.79,"small"
"pre","0","1",-0.0146474232821898,73,"Left_SLF",27,56,-0.53,0.47,"negligible"
"pre","0","1",0.420055983725937,73,"Right_Arcuate",27,56,-0.15,1.13,"small"
"pre","0","1",0.401532298044176,73,"Right_IFOF",27,56,-0.09,0.85,"small"
"pre","0","1",-0.0750999933188936,73,"Right_ILF",27,56,-0.5,0.42,"negligible"
"pre","0","1",0.442837843869514,73,"Right_SLF",27,56,-0.01,0.93,"small"
"pre","0","1",0.27590792236305,74,"Left_Arcuate",27,56,-0.24,0.82,"small"
"pre","0","1",0.567130154288195,74,"Left_IFOF",27,56,0.12,1.04,"moderate"
"pre","0","1",0.323826563886897,74,"Left_ILF",27,56,-0.16,0.79,"small"
"pre","0","1",0.00356467556066081,74,"Left_SLF",27,56,-0.49,0.54,"negligible"
"pre","0","1",0.433851669703708,74,"Right_Arcuate",27,56,-0.09,1.11,"small"
"pre","0","1",0.454606497749367,74,"Right_IFOF",27,56,-0.01,0.92,"small"
"pre","0","1",0.0671356837304186,74,"Right_ILF",27,56,-0.37,0.56,"negligible"
"pre","0","1",0.375094808754826,74,"Right_SLF",27,56,-0.03,0.85,"small"
"pre","0","1",0.376029827745814,75,"Left_Arcuate",27,56,-0.11,0.9,"small"
"pre","0","1",0.48424380997308,75,"Left_IFOF",27,56,0.06,0.97,"small"
"pre","0","1",0.27323890451033,75,"Left_ILF",27,56,-0.23,0.71,"small"
"pre","0","1",0.0316451916324383,75,"Left_SLF",27,56,-0.51,0.56,"negligible"
"pre","0","1",0.479694066365116,75,"Right_Arcuate",27,56,-0.05,1.18,"small"
"pre","0","1",0.374935627638888,75,"Right_IFOF",27,56,-0.08,0.9,"small"
"pre","0","1",0.23365121498285,75,"Right_ILF",27,56,-0.25,0.73,"small"
"pre","0","1",0.314684701711155,75,"Right_SLF",27,56,-0.11,0.78,"small"
"pre","0","1",0.459510869140599,76,"Left_Arcuate",27,56,-0.01,1.02,"small"
"pre","0","1",0.407004066782699,76,"Left_IFOF",27,56,-0.02,0.88,"small"
"pre","0","1",0.230032577366011,76,"Left_ILF",27,56,-0.25,0.66,"small"
"pre","0","1",0.053651632171827,76,"Left_SLF",27,56,-0.43,0.56,"negligible"
"pre","0","1",0.5200561400703,76,"Right_Arcuate",27,56,-0.03,1.15,"moderate"
"pre","0","1",0.153926173493487,76,"Right_IFOF",27,56,-0.34,0.7,"negligible"
"pre","0","1",0.38056148229107,76,"Right_ILF",27,56,-0.12,0.87,"small"
"pre","0","1",0.269661659392406,76,"Right_SLF",27,56,-0.17,0.75,"small"
"pre","0","1",0.466993588261685,77,"Left_Arcuate",27,56,-0.03,1.01,"small"
"pre","0","1",0.350962154853955,77,"Left_IFOF",27,56,-0.11,0.8,"small"
"pre","0","1",0.200800531611543,77,"Left_ILF",27,56,-0.27,0.66,"small"
"pre","0","1",0.0561969859909549,77,"Left_SLF",27,56,-0.43,0.57,"negligible"
"pre","0","1",0.477251634699095,77,"Right_Arcuate",27,56,-0.04,1.06,"small"
"pre","0","1",0.0300019034349943,77,"Right_IFOF",27,56,-0.44,0.51,"negligible"
"pre","0","1",0.482979646469884,77,"Right_ILF",27,56,0.01,0.95,"small"
"pre","0","1",0.266045475383131,77,"Right_SLF",27,56,-0.17,0.72,"small"
"pre","0","1",0.440792215037964,78,"Left_Arcuate",27,56,-0.04,0.97,"small"
"pre","0","1",0.216938227012385,78,"Left_IFOF",27,56,-0.23,0.67,"small"
"pre","0","1",0.175963608097229,78,"Left_ILF",27,56,-0.3,0.59,"negligible"
"pre","0","1",0.090196870963655,78,"Left_SLF",27,56,-0.39,0.62,"negligible"
"pre","0","1",0.455631325464197,78,"Right_Arcuate",27,56,-0.08,1.04,"small"
"pre","0","1",0.0841246995323539,78,"Right_IFOF",27,56,-0.4,0.52,"negligible"
"pre","0","1",0.545627679263987,78,"Right_ILF",27,56,0.08,1.01,"moderate"
"pre","0","1",0.277156744881848,78,"Right_SLF",27,56,-0.13,0.72,"small"
"pre","0","1",0.389547553705322,79,"Left_Arcuate",27,56,-0.07,0.99,"small"
"pre","0","1",0.0753574295978717,79,"Left_IFOF",27,56,-0.37,0.52,"negligible"
"pre","0","1",0.115099796903036,79,"Left_ILF",27,56,-0.39,0.58,"negligible"
"pre","0","1",0.137490757267911,79,"Left_SLF",27,56,-0.34,0.67,"negligible"
"pre","0","1",0.458252163124336,79,"Right_Arcuate",27,56,-0.11,1.02,"small"
"pre","0","1",0.167285294492131,79,"Right_IFOF",27,56,-0.29,0.62,"negligible"
"pre","0","1",0.561948868687762,79,"Right_ILF",27,56,0.14,1,"moderate"
"pre","0","1",0.270221664023825,79,"Right_SLF",27,56,-0.16,0.74,"small"
"pre","0","1",0.441799302195159,80,"Left_Arcuate",27,56,-0.06,0.95,"small"
"pre","0","1",0.0298898422120068,80,"Left_IFOF",27,56,-0.48,0.51,"negligible"
"pre","0","1",0.064279004456723,80,"Left_ILF",27,56,-0.38,0.51,"negligible"
"pre","0","1",0.176730772345714,80,"Left_SLF",27,56,-0.32,0.7,"negligible"
"pre","0","1",0.461748885083064,80,"Right_Arcuate",27,56,-0.04,1.07,"small"
"pre","0","1",0.184427877787083,80,"Right_IFOF",27,56,-0.31,0.65,"negligible"
"pre","0","1",0.545455768920306,80,"Right_ILF",27,56,0.11,1.01,"moderate"
"pre","0","1",0.269817423378358,80,"Right_SLF",27,56,-0.17,0.73,"small"
"pre","0","1",0.451735851500643,81,"Left_Arcuate",27,56,-0.0015,1.02,"small"
"pre","0","1",0.0419656037043247,81,"Left_IFOF",27,56,-0.4,0.49,"negligible"
"pre","0","1",0.023406939672622,81,"Left_ILF",27,56,-0.42,0.47,"negligible"
"pre","0","1",0.213638612271979,81,"Left_SLF",27,56,-0.28,0.75,"small"
"pre","0","1",0.518494762500051,81,"Right_Arcuate",27,56,0.03,1.06,"moderate"
"pre","0","1",0.0722366893999915,81,"Right_IFOF",27,56,-0.41,0.52,"negligible"
"pre","0","1",0.553074788955647,81,"Right_ILF",27,56,0.06,1.05,"moderate"
"pre","0","1",0.2750276575014,81,"Right_SLF",27,56,-0.16,0.74,"small"
"pre","0","1",0.413829260830376,82,"Left_Arcuate",27,56,-0.07,0.98,"small"
"pre","0","1",0.0634784818539423,82,"Left_IFOF",27,56,-0.43,0.52,"negligible"
"pre","0","1",0.0258119451563173,82,"Left_ILF",27,56,-0.44,0.51,"negligible"
"pre","0","1",0.231794681078823,82,"Left_SLF",27,56,-0.27,0.73,"small"
"pre","0","1",0.516873724844897,82,"Right_Arcuate",27,56,-0.0032,1.13,"moderate"
"pre","0","1",-0.0398263292485923,82,"Right_IFOF",27,56,-0.55,0.43,"negligible"
"pre","0","1",0.530463817792252,82,"Right_ILF",27,56,0.05,1.11,"moderate"
"pre","0","1",0.289491271804269,82,"Right_SLF",27,56,-0.13,0.75,"small"
"pre","0","1",0.416918219169772,83,"Left_Arcuate",27,56,-0.08,1.04,"small"
"pre","0","1",0.0483607807119014,83,"Left_IFOF",27,56,-0.42,0.56,"negligible"
"pre","0","1",0.0826303032190977,83,"Left_ILF",27,56,-0.35,0.58,"negligible"
"pre","0","1",0.205772211282468,83,"Left_SLF",27,56,-0.26,0.71,"small"
"pre","0","1",0.434361792364251,83,"Right_Arcuate",27,56,-0.08,1,"small"
"pre","0","1",0.0485587960548956,83,"Right_IFOF",27,56,-0.45,0.55,"negligible"
"pre","0","1",0.500906674503974,83,"Right_ILF",27,56,0.01,1.05,"moderate"
"pre","0","1",0.336528924265733,83,"Right_SLF",27,56,-0.08,0.84,"small"
"pre","0","1",0.387031923925943,84,"Left_Arcuate",27,56,-0.09,1.05,"small"
"pre","0","1",0.0120028293646052,84,"Left_IFOF",27,56,-0.43,0.51,"negligible"
"pre","0","1",0.122002276231434,84,"Left_ILF",27,56,-0.34,0.61,"negligible"
"pre","0","1",0.152554828827743,84,"Left_SLF",27,56,-0.3,0.64,"negligible"
"pre","0","1",0.44146713002968,84,"Right_Arcuate",27,56,-0.12,0.99,"small"
"pre","0","1",0.243658486317852,84,"Right_IFOF",27,56,-0.23,0.72,"small"
"pre","0","1",0.49791976348512,84,"Right_ILF",27,56,0.02,1.01,"small"
"pre","0","1",0.393508174510784,84,"Right_SLF",27,56,-0.03,0.89,"small"
"pre","0","1",0.413538796350876,85,"Left_Arcuate",27,56,-0.06,1.03,"small"
"pre","0","1",-0.00953472841437131,85,"Left_IFOF",27,56,-0.47,0.46,"negligible"
"pre","0","1",0.166760571242113,85,"Left_ILF",27,56,-0.31,0.69,"negligible"
"pre","0","1",0.115207640817788,85,"Left_SLF",27,56,-0.34,0.6,"negligible"
"pre","0","1",0.428399127737513,85,"Right_Arcuate",27,56,-0.12,1,"small"
"pre","0","1",0.354816965650326,85,"Right_IFOF",27,56,-0.14,0.83,"small"
"pre","0","1",0.437864504165238,85,"Right_ILF",27,56,-0.02,0.97,"small"
"pre","0","1",0.372766210501286,85,"Right_SLF",27,56,-0.04,0.81,"small"
"pre","0","1",0.478606592579935,86,"Left_Arcuate",27,56,-0.05,1.12,"small"
"pre","0","1",0.0449791527847076,86,"Left_IFOF",27,56,-0.43,0.52,"negligible"
"pre","0","1",0.232444315429978,86,"Left_ILF",27,56,-0.25,0.7,"small"
"pre","0","1",0.112353211821344,86,"Left_SLF",27,56,-0.37,0.58,"negligible"
"pre","0","1",0.435590386932686,86,"Right_Arcuate",27,56,-0.14,0.99,"small"
"pre","0","1",0.329407721492279,86,"Right_IFOF",27,56,-0.15,0.79,"small"
"pre","0","1",0.375888804531318,86,"Right_ILF",27,56,-0.09,0.92,"small"
"pre","0","1",0.298679316652614,86,"Right_SLF",27,56,-0.16,0.73,"small"
"pre","0","1",0.453341123551278,87,"Left_Arcuate",27,56,-0.06,1.03,"small"
"pre","0","1",0.150665488954185,87,"Left_IFOF",27,56,-0.28,0.62,"negligible"
"pre","0","1",0.339781910669715,87,"Left_ILF",27,56,-0.17,0.87,"small"
"pre","0","1",0.10585462700417,87,"Left_SLF",27,56,-0.39,0.56,"negligible"
"pre","0","1",0.431690629662997,87,"Right_Arcuate",27,56,-0.15,0.99,"small"
"pre","0","1",0.28247150444894,87,"Right_IFOF",27,56,-0.2,0.76,"small"
"pre","0","1",0.364475222385937,87,"Right_ILF",27,56,-0.09,0.93,"small"
"pre","0","1",0.234422600991459,87,"Right_SLF",27,56,-0.24,0.65,"small"
"pre","0","1",0.319734340292244,88,"Left_Arcuate",27,56,-0.18,0.83,"small"
"pre","0","1",0.224776737726176,88,"Left_IFOF",27,56,-0.21,0.71,"small"
"pre","0","1",0.463159749410914,88,"Left_ILF",27,56,0.05,0.94,"small"
"pre","0","1",0.120320271367293,88,"Left_SLF",27,56,-0.37,0.64,"negligible"
"pre","0","1",0.436004460118593,88,"Right_Arcuate",27,56,-0.11,0.94,"small"
"pre","0","1",0.236556876833331,88,"Right_IFOF",27,56,-0.23,0.69,"small"
"pre","0","1",0.349816148068872,88,"Right_ILF",27,56,-0.11,0.94,"small"
"pre","0","1",0.185754605138687,88,"Right_SLF",27,56,-0.32,0.61,"negligible"
"pre","0","1",0.183364733526459,89,"Left_Arcuate",27,56,-0.29,0.72,"negligible"
"pre","0","1",0.30248363913781,89,"Left_IFOF",27,56,-0.11,0.82,"small"
"pre","0","1",0.56968873378767,89,"Left_ILF",27,56,0.08,1.08,"moderate"
"pre","0","1",0.156195129277639,89,"Left_SLF",27,56,-0.34,0.62,"negligible"
"pre","0","1",0.456399508314782,89,"Right_Arcuate",27,56,-0.14,1.01,"small"
"pre","0","1",0.222940837726927,89,"Right_IFOF",27,56,-0.17,0.71,"small"
"pre","0","1",0.408975264929006,89,"Right_ILF",27,56,-0.09,0.99,"small"
"pre","0","1",0.155561260647241,89,"Right_SLF",27,56,-0.36,0.54,"negligible"
"pre","0","1",0.0844649705880917,90,"Left_Arcuate",27,56,-0.41,0.56,"negligible"
"pre","0","1",0.435193351230532,90,"Left_IFOF",27,56,-0.01,0.89,"small"
"pre","0","1",0.655046674920022,90,"Left_ILF",27,56,0.2,1.21,"moderate"
"pre","0","1",0.207763385723225,90,"Left_SLF",27,56,-0.27,0.71,"small"
"pre","0","1",0.499714987588021,90,"Right_Arcuate",27,56,0.02,1.06,"small"
"pre","0","1",0.166836538668346,90,"Right_IFOF",27,56,-0.28,0.66,"negligible"
"pre","0","1",0.490082820951233,90,"Right_ILF",27,56,-0.01,1.04,"small"
"pre","0","1",0.119686069470503,90,"Right_SLF",27,56,-0.36,0.55,"negligible"
"pre","0","1",0.0340419316326413,91,"Left_Arcuate",27,56,-0.44,0.5,"negligible"
"pre","0","1",0.537408580441509,91,"Left_IFOF",27,56,0.1,1.02,"moderate"
"pre","0","1",0.711370233322945,91,"Left_ILF",27,56,0.2,1.27,"moderate"
"pre","0","1",0.238852074507494,91,"Left_SLF",27,56,-0.24,0.74,"small"
"pre","0","1",0.531104229745428,91,"Right_Arcuate",27,56,0.0041,1.13,"moderate"
"pre","0","1",0.000570279841397818,91,"Right_IFOF",27,56,-0.48,0.49,"negligible"
"pre","0","1",0.615733778480371,91,"Right_ILF",27,56,0.13,1.17,"moderate"
"pre","0","1",0.0609451467300927,91,"Right_SLF",27,56,-0.39,0.52,"negligible"
"pre","0","1",0.0460849538729288,92,"Left_Arcuate",27,56,-0.43,0.53,"negligible"
"pre","0","1",0.535672377394594,92,"Left_IFOF",27,56,0.07,1.02,"moderate"
"pre","0","1",0.756912718148299,92,"Left_ILF",27,56,0.3,1.32,"moderate"
"pre","0","1",0.226439268227355,92,"Left_SLF",27,56,-0.25,0.7,"small"
"pre","0","1",0.472942675263674,92,"Right_Arcuate",27,56,-0.07,1.09,"small"
"pre","0","1",-0.174283755323068,92,"Right_IFOF",27,56,-0.7,0.3,"negligible"
"pre","0","1",0.814012932175507,92,"Right_ILF",27,56,0.33,1.38,"large"
"pre","0","1",-0.0058241413646833,92,"Right_SLF",27,56,-0.45,0.41,"negligible"
"pre","0","1",0.0715871392859079,93,"Left_Arcuate",27,56,-0.42,0.55,"negligible"
"pre","0","1",0.434312590689327,93,"Left_IFOF",27,56,-0.03,0.98,"small"
"pre","0","1",0.688249051257562,93,"Left_ILF",27,56,0.19,1.24,"moderate"
"pre","0","1",0.183855321262897,93,"Left_SLF",27,56,-0.31,0.68,"negligible"
"pre","0","1",0.281735275106854,93,"Right_Arcuate",27,56,-0.23,0.91,"small"
"pre","0","1",-0.245431597728849,93,"Right_IFOF",27,56,-0.77,0.22,"small"
"pre","0","1",0.793768206671005,93,"Right_ILF",27,56,0.34,1.29,"moderate"
"pre","0","1",-0.0767996444163548,93,"Right_SLF",27,56,-0.54,0.33,"negligible"
"pre","0","1",0.17691674098887,94,"Left_Arcuate",27,56,-0.37,0.7,"negligible"
"pre","0","1",0.30121939621755,94,"Left_IFOF",27,56,-0.2,0.78,"small"
"pre","0","1",0.545431226010477,94,"Left_ILF",27,56,0.1,1.01,"moderate"
"pre","0","1",0.17855386608064,94,"Left_SLF",27,56,-0.32,0.68,"negligible"
"pre","0","1",0.160279535908914,94,"Right_Arcuate",27,56,-0.37,0.74,"negligible"
"pre","0","1",-0.224610479456063,94,"Right_IFOF",27,56,-0.73,0.25,"small"
"pre","0","1",0.564923085222019,94,"Right_ILF",27,56,0.1,1.05,"moderate"
"pre","0","1",-0.155587815976219,94,"Right_SLF",27,56,-0.55,0.29,"negligible"
"pre","0","1",0.37218001300947,95,"Left_Arcuate",27,56,-0.12,0.92,"small"
"pre","0","1",0.194868907684815,95,"Left_IFOF",27,56,-0.29,0.74,"negligible"
"pre","0","1",0.492471422991167,95,"Left_ILF",27,56,0.01,0.96,"small"
"pre","0","1",0.152541696070894,95,"Left_SLF",27,56,-0.35,0.67,"negligible"
"pre","0","1",0.157210878334722,95,"Right_Arcuate",27,56,-0.39,0.75,"negligible"
"pre","0","1",-0.142547787451312,95,"Right_IFOF",27,56,-0.61,0.3,"negligible"
"pre","0","1",0.387376079054733,95,"Right_ILF",27,56,-0.08,0.87,"small"
"pre","0","1",-0.235312696423419,95,"Right_SLF",27,56,-0.55,0.16,"small"
"pre","0","1",0.453252928112897,96,"Left_Arcuate",27,56,-0.02,1.01,"small"
"pre","0","1",0.137872709726868,96,"Left_IFOF",27,56,-0.31,0.65,"negligible"
"pre","0","1",0.458838108299721,96,"Left_ILF",27,56,-0.02,0.93,"small"
"pre","0","1",0.0558261345896117,96,"Left_SLF",27,56,-0.43,0.56,"negligible"
"pre","0","1",0.254697960675077,96,"Right_Arcuate",27,56,-0.27,0.86,"small"
"pre","0","1",-0.0447204379324096,96,"Right_IFOF",27,56,-0.5,0.44,"negligible"
"pre","0","1",0.261391578287208,96,"Right_ILF",27,56,-0.21,0.76,"small"
"pre","0","1",-0.280084028014772,96,"Right_SLF",27,56,-0.6,0.12,"small"
"pre","0","1",0.433775109417398,97,"Left_Arcuate",27,56,-0.1,1.02,"small"
"pre","0","1",0.151669015246206,97,"Left_IFOF",27,56,-0.35,0.65,"negligible"
"pre","0","1",0.299699214127108,97,"Left_ILF",27,56,-0.21,0.82,"small"
"pre","0","1",0.0423012309460307,97,"Left_SLF",27,56,-0.38,0.53,"negligible"
"pre","0","1",0.293088646480159,97,"Right_Arcuate",27,56,-0.2,0.92,"small"
"pre","0","1",0.0125319843189001,97,"Right_IFOF",27,56,-0.42,0.51,"negligible"
"pre","0","1",0.21346157311527,97,"Right_ILF",27,56,-0.22,0.73,"small"
"pre","0","1",-0.329848464886028,97,"Right_SLF",27,56,-0.66,0.05,"small"
"pre","0","1",0.414728191300561,98,"Left_Arcuate",27,56,-0.06,0.97,"small"
"pre","0","1",0.245193841180167,98,"Left_IFOF",27,56,-0.24,0.74,"small"
"pre","0","1",0.132731039982529,98,"Left_ILF",27,56,-0.3,0.61,"negligible"
"pre","0","1",0.150315229145774,98,"Left_SLF",27,56,-0.33,0.68,"negligible"
"pre","0","1",0.400004536888409,98,"Right_Arcuate",27,56,-0.13,1.02,"small"
"pre","0","1",-0.0254672778414579,98,"Right_IFOF",27,56,-0.51,0.46,"negligible"
"pre","0","1",0.0927217067333206,98,"Right_ILF",27,56,-0.35,0.63,"negligible"
"pre","0","1",-0.37014097665834,98,"Right_SLF",27,56,-0.68,-0.01,"small"
"pre","0","1",0.352636058510764,99,"Left_Arcuate",27,56,-0.16,0.89,"small"
"pre","0","1",0.366415021198253,99,"Left_IFOF",27,56,-0.08,0.83,"small"
"pre","0","1",0.144400737681766,99,"Left_ILF",27,56,-0.31,0.66,"negligible"
"pre","0","1",-0.0441597330608779,99,"Left_SLF",27,56,-0.48,0.43,"negligible"
"pre","0","1",0.598722050682477,99,"Right_Arcuate",27,56,0.06,1.11,"moderate"
"pre","0","1",-0.425750715459649,99,"Right_IFOF",27,56,-0.79,-0.02,"small"
"pre","0","1",0.0945180412485024,99,"Right_ILF",27,56,-0.37,0.61,"negligible"
"pre","0","1",-0.347140339495833,99,"Right_SLF",27,56,-0.62,0.0046,"small"
